referrer_npi,referrer_entity_type_code,referrer_last_name,referrer_first_name,referrer_credential,referrer_specialization,referrer_zip_code,referrer_city,referrer_state
1366447674,1,THOMPSON,TOD,D.C.,,37072,GOODLETTSVILLE,TN
1275538373,1,DREW,KEVIN,MD,Pain Medicine,46545,MISHAWAKA,IN
1881699981,1,SEWELL,CHRISTOPHER,M.D.,,38556,JAMESTOWN,TN
1316942576,1,STALLARD,DONALD,MD,Diagnostic Radiology,66061,OLATHE,KS
1053316232,1,HEMPHILL,CHRISTOPHER,MD,,37604,JOHNSON CITY,TN
1922003037,1,WEINSTEIN,JOSEPH,MD,Interventional Cardiology,38128,MEMPHIS,TN
1306841424,1,STRICKLAND,WILLIAM,"MD, PHD",Neurology,37203,NASHVILLE,TN
1982609004,1,HAWKINS,CASSANDRA,MD,,38635,HOLLY SPRINGS,MS
1881699908,1,KNOWLES,DAVID,MD,,62864,MOUNT VERNON,IL
1679578702,1,BERENS,ERIC,MD,Vascular Surgery,85715,TUCSON,AZ
1023013158,1,KLINE,RONALD,MD,Vascular Surgery,85711,TUCSON,AZ
1285639054,1,BENDT,ROBERT,MD,,37043,CLARKSVILLE,TN
1134124902,1,WEAVER,LISA,FNP-C,Family,38478,PULASKI,TN
1730184789,1,BALLOU,MICHELE,MD,Pulmonary Disease,24457,LOW MOOR,VA
1679578751,1,PACK,JOE,DO,,24457,LOW MOOR,VA
1013912104,1,WEIDMAN,COREY,PA-C,,24457,LOW MOOR,VA
1295730281,1,DRAKE,ALAN,M.D.,,38583,SPARTA,TN
1689679631,1,NICELL,DONALD,M.D.,Diagnostic Radiology,55344,EDEN PRAIRIE,MN
1710982848,1,GROSSERODE,MICHAEL,MD,,37604,JOHNSON CITY,TN
1518962661,1,PARAISO,JAMES,DO,,34471,OCALA,FL
1316942469,1,BENNIE,JEFFREY,M.D.,,37203,NASHVILLE,TN
1831194992,1,SON,KENNETH,M.D.,,48054,EAST CHINA,MI
1417952581,1,BUSHMAN,TOD,DPM,Foot & Ankle Surgery,37122,MT JULIET,TN
1952306029,1,BURROUGHS,WALLACE,M.D.,,37303,ATHENS,TN
1255336335,1,REECE,RICHARD,DO,,48043,MOUNT CLEMENS,MI
1932104023,1,HONAINY,HASSAN,MD,Nephrology,24457,LOW MOOR,VA
1376548438,1,MOUGHRABI,BASSEL,MD,,24083,DALEVILLE,VA
1912902099,1,ESELGROTH,STEPHAN,M.D.,,37343,HIXSON,TN
1841295854,1,DALEHITE-STRINGFELLOW,JULIE,FNP,Family,38053,MILLINGTON,TN
1851396840,1,LATOUF,BUTROS,M.D.,,44654,MILLERSBURG,OH
1730184730,1,PATTON,DEMETRIUS,M.D.,,42078,SALEM,KY
1396740288,1,NAPIER,KEVIN,M.D.,,30224,GRIFFIN,GA
1790780716,1,QU,GUANGZHI,M.D.,Hematology & Oncology,39216,JACKSON,MS
1932104973,1,SMITH,MICHAEL,M.D.,Diagnostic Radiology,72401,JONESBORO,AR
1366447302,1,AIELLO,PAUL,M.D.,Diagnostic Radiology,06606,BRIDGEPORT,CT
1881699700,1,ROSS,CAROLYN,D.O.,,38501,COOKEVILLE,TN
1336144245,1,COBB,MARK,M.D.,,38401,COLUMBIA,TN
1689679441,1,KHAMAPIRAD,TAWAN,M.D.,,38119,MEMPHIS,TN
1508861287,1,BAKER,THEODORE,MD,Diagnostic Radiology,35235,BIRMINGHAM,AL
1104821917,1,FASS,JONATHAN,MD,,30642,GREENSBORO,GA
1588669303,1,LAKKADI,RAJASHEKAR,MD,,75601,LONGVIEW,TX
1659376382,1,WHITTINGTON,CURTIS,M.D.,,39202,JACKSON,MS
1992700736,1,TRONE,TIMOTHY,M.D.,,37232,NASHVILLE,TN
1043215882,1,HENSLEY,JOSEPH,,,38462,HOHENWALD,TN
1093710857,1,PRIESTER,WILLIAM,M.D.,,38301,JACKSON,TN
1073518734,1,FAULKNER,MARQUETTA,M.D.,Nephrology,37208,NASHVILLE,TN
1740285410,1,BENNIE,JONATHAN,M.D.,,37203,NASHVILLE,TN
1649275322,1,ADAMS,JAMES,M.D.,Pulmonary Disease,38119,MEMPHIS,TN
1871598581,1,SETTLE,ED,M.D.,,42445,PRINCETON,KY
1780689497,1,DENIER,JAMES,M.D.,Diagnostic Radiology,55344,EDEN PRAIRIE,MN
1861497570,1,BATTIWALLA,MINOCHER,MD,Hematology & Oncology,37203,NASHVILLE,TN
1679578371,1,LIU,NIANSEN,M.D.,Psychiatry,37312,CLEVELAND,TN
1962407742,1,BARNOVSKY,DAVID,DPM,,44410,CORTLAND,OH
1952306730,1,BARAKAT,KUSAY,M.D.,Cardiovascular Disease,21701,FREDERICK,MD
1043215874,1,WHITLEY,DANIEL,M.D.,,40701,CORBIN,KY
1215932041,1,CONFORTI,ARNOLD,M.D.,Surgical Oncology,31201,MACON,GA
1932104767,1,MORTON,STEVEN,M.D.,,40701,CORBIN,KY
1841295672,1,PELLETIER,MICHAEL,MD,,38401,COLUMBIA,TN
1710982376,1,BESHARIAN,CHARLES,M.D.,,37203,NASHVILLE,TN
1932104528,1,DALTON,JOHN,M.D.,,37203,NASHVILLE,TN
1407851074,1,BEST,TONY,M.D.,,37203,NASHVILLE,TN
1770588345,1,HIGGINS,EDWARD,M.D.,Vascular Surgery,66211,OVERLAND PARK,KS
1184629750,1,BUCK,ALLEN,M.D.,,37203,NASHVILLE,TN
1699770263,1,CAVALLO,MARTYN,M.D.,,37203,NASHVILLE,TN
1386649911,1,PATEL,KALPESH,M.D.,,85745,TUCSON,AZ
1346245883,1,GUTHEIM,WILLIAM,M.D.,,97401,EUGENE,OR
1407851942,1,ZACHEM,CHARLES,D.O.,,97401,EUGENE,OR
1629073218,1,EAST,CHRISTOPHER,M.D.,,37203,NASHVILLE,TN
1083619670,1,TAYLOR,WILLIAM,MD,Geriatric Medicine,31021,DUBLIN,GA
1851396303,1,NELSON,MICHAEL,M.D.,,37206,NASHVILLE,TN
1437154002,1,BURRICHTER,CALVIN,M.D.,,37203,NASHVILLE,TN
1003811696,1,DENTZ,MARK,M.D.,,37203,NASHVILLE,TN
1265437875,1,FERRELL,CLAUDE,M.D.,,37203,NASHVILLE,TN
1467457937,1,NOBLES,ROBERT,M.D.,,78229,SAN ANTONIO,TX
1881690311,1,MAHAN,BEN,M.D.,,37388,TULLAHOMA,TN
1871599316,1,BRONSTEIN,MICHAEL,M.D.,,38120,MEMPHIS,TN
1861498313,1,HOFMANN,MARC,M.D.,Pulmonary Disease,38018,CORDOVA,TN
1659377109,1,FITCH,CHARLES,M.D,,37040,CLARKSVILLE,TN
1467458919,1,HUO,TEH-LI,MD,Nephrology,85712,TUCSON,AZ
1891791349,1,SCHRINER,ROBERT,MD,,38017,COLLIERVILLE,TN
1518963065,1,SIKDER,MOHAMMED,M.D.,Nephrology,85712,TUCSON,AZ
1952307415,1,GANNAWAY,RICHARD,M.D.,,37040,CLARKSVILLE,TN
1023014586,1,WALSHAW,PAUL,M.D.,Nephrology,85602,BENSON,AZ
1578569034,1,BURBECK,JOY,M.D.,Pulmonary Disease,38017,COLLIERVILLE,TN
1366448821,1,OCKNER,JAMES,MD,Diagnostic Radiology,97701,BEND,OR
1114923687,1,LUI,PAUL,MD,Nephrology,85712,TUCSON,AZ
1386640852,1,ESKENAZI,MARK,M.D.,Orthopaedic Surgery of the Spine,33484,DELRAY BEACH,FL
1558367045,1,PULVER,KURT,PA,,37404,CHATTANOOGA,TN
1184620676,1,MESZAROS,FRANK,M.D.,,43130,LANCASTER,OH
1245236744,1,GRANT,EDWARD,P.A.,,31210,MACON,GA
1700882214,1,BUNAO,ALFRED SIDNEY,MD,,27330,SANFORD,NC
1447256862,1,GREWAL,MANDEEP,MD,Nephrology,37404,CHATTANOOGA,TN
1346246782,1,BAKKER,KONRAD,M.D.,Sleep Medicine,21702,FREDERICK,MD
1447256896,1,THOMSON,DOUGLAS,M.D.,Pulmonary Disease,42101,BOWLING GREEN,KY
1760488191,1,GLASSER,JACK,M.D.,,42104,BOWLING GREEN,KY
1548266976,1,RAUH,DONALD,M.D.,Gastroenterology,42103,BOWLING GREEN,KY
1508862939,1,FASSLER,CHERYL,M.D.,"Endocrinology, Diabetes & Metabolism",37203,NASHVILLE,TN
1588660948,1,EASTERLING,GUY,DO,,31036,HAWKINSVILLE,GA
1922004381,1,TOUPS,JERRY,D.P.M,,71105,SHREVEPORT,LA
1649276007,1,RANDOLPH,BRYAN,D.P.M.,,71105,SHREVEPORT,LA
1366448730,1,LEMON,BRADLEY,"D.P.M, F.A.C.F.S",Foot & Ankle Surgery,19973,SEAFORD,DE
1629074091,1,RUBINFELD,PHILIP,M.D.,Pain Medicine,07960,MORRISTOWN,NJ
1689670085,1,MURRAY,MICHAEL,M.D.,Radiation Oncology,42240,HOPKINSVILLE,KY
1033115431,1,WENTWORTH,JENNIFER,M.D.,,42103,BOWLING GREEN,KY
1295731602,1,WIERSON,TIMOTHY,M.D.,,42103,BOWLING GREEN,KY
1033115449,1,ZHU,JIANHUA,M.D.,Neurology,42101,BOWLING GREEN,KY
1013913417,1,WENTWORTH,RANCE,M.D.,,42101,BOWLING GREEN,KY
1336145689,1,DAVIS,WILLIAM,M.D.,,95694,WINTERS,CA
1699771931,1,FUNDERBURK,RANDALL,MD,Retina Specialist,37421,CHATTANOOGA,TN
1912903121,1,WATLINGTON,JOE,M.D.,Nephrology,37404,CHATTANOOGA,TN
1780680058,1,GRAVES,GEORGE,D.O.,,37327,DUNLAP,TN
1467458604,1,MINGA,TODD,M.D.,Nephrology,32401,PANAMA CITY,FL
1508862863,1,HODGE,RICHARD,M.D.,Diagnostic Radiology,89511,RENO,NV
1578569984,1,REED,SHERRYL,M.D.,,42101,BOWLING GREEN,KY
1689670952,1,MASTEY,ROBERT,MD,Surgery of the Hand,37404,CHATTANOOGA,TN
1184620460,1,ANDERSON,JAMES,MD,,37015,ASHLAND CITY,TN
1801892211,1,HRISOMALOS,TOM,M.D.,Infectious Disease,47403,BLOOMINGTON,IN
1770589970,1,OTTMAN,ELIZABETH,MD,,42301,OWENSBORO,KY
1093711269,1,JOHNSON-CALDWELL,JENNIFER,MD,,77002,HOUSTON,TX
1033115373,1,STONE,JOHN,M.D.,,37421,CHATTANOOGA,TN
1124024344,1,FERLAND,JOANN,"APRN, BC",Family,37146,PLEASANT VIEW,TN
1073519294,1,KAPLAN,ANDRE,MD,Nephrology,06030,FARMINGTON,CT
1952307118,1,FRIEDMAN,WALLACE,M.D.,,37203,NASHVILLE,TN
1801892146,1,BREAZEALE,RICHARD,M.D.,Retina Specialist,37343,HIXSON,TN
1952307233,1,DOERING,TRACEY,M.D.,Geriatric Medicine,37236,NASHVILLE,TN
1821094111,1,PATTERSON,ANGELA,APN,Family,37355,MANCHESTER,TN
1871599084,1,BORRELLI,GERALD,M.D.,Nephrology,37916,KNOXVILLE,TN
1770589988,1,KISS,STEPHEN,MD,Nephrology,37916,KNOXVILLE,TN
1053317149,1,MARTIN,DAVID,MD,,37129,MURFREESBORO,TN
1700882867,1,HODGES,SCOTT,D.O.,Orthopaedic Surgery of the Spine,37404,CHATTANOOGA,TN
1366448425,1,WATSON,MYRA,D.O.,Nephrology,65203,COLUMBIA,MO
1215933247,1,JOHNSON,DAVID,M.D.,,42303,OWENSBORO,KY
1144226135,1,DICRISTINA,MICHAEL,M.D.,,30274,RIVERDALE,GA
1639175631,1,SADOWITZ,RICHARD,M.D.,Gastroenterology,37415,CHATTANOOGA,TN
1992701999,1,BALLARD,WILLIAM,M.D.,,37404,CHATTANOOGA,TN
1710983721,1,MILLER,JAMES,M.D.,Retina Specialist,37909,KNOXVILLE,TN
1255337382,1,NATH,SUJAI,M.D.,Neurology,33409,WEST PALM BEACH,FL
1447256490,1,FERLAND,ROBERT,M.D.,,37172,SPRINGFIELD,TN
1316943475,1,WINKELMEYER,WILLIAM,M.D.,Nephrology,65203,COLUMBIA,MO
1740286814,1,FILARDO,STEVEN,M.D.,Interventional Cardiology,22801,ROCKINGHAM,VA
1215933205,1,BARNWELL,PATRICK,M.D.,,85008,PHOENIX,AZ
1386640399,1,WADE,JAMES,MD,,62220,BELLEVILLE,IL
1306842356,1,JACKSON,BRIAN,DPM,,38401,COLUMBIA,TN
1700882651,1,PEART,BRENDA,M.D.,Interventional Cardiology,85710,TUCSON,AZ
1104822964,1,HEATH,ROBERT,MD,,31014,COCHRAN,GA
1326044298,1,BUCHANAN,MATTHEW,M.D.,Foot and Ankle Surgery,37404,CHATTANOOGA,TN
1215933197,1,CHANG,BERNARD,M.D.,,37203,NASHVILLE,TN
1033115910,1,BADER,LEWIS,MD,Diagnostic Radiology,06606,BRIDGEPORT,CT
1720084601,1,GROOS,ERICH,M.D.,,37203,NASHVILLE,TN
1558367417,1,GRUNSTRA,BERNARD,MD,,37620,BRISTOL,TN
1801892765,1,CLAYBROOK,HARRY,MD,,37620,BRISTOL,TN
1760488621,1,LYNCH,MARC,D.O.,Interventional Pain Medicine,91710,CHINO,CA
1205832169,1,OLDS,SHELBY,MD,,37620,BRISTOL,TN
1518963388,1,PEREIRA,ROBERTO,M.D.,Cardiovascular Disease,30143,JASPER,GA
1427054295,1,FRONING,BILLIE,NP,,85710,TUCSON,AZ
1881690766,1,SHIVITZ,IRA,M.D.,,37203,NASHVILLE,TN
1053317941,1,SNEED,THOMAS,M.D.,Hematology & Oncology,72205,LITTLE ROCK,AR
1316943210,1,IDOM,CHARLES,"M.D., FACS",,30720,DALTON,GA
1659377398,1,GEOHAS,CHRIS,MD,Cardiovascular Disease,85032,PHOENIX,AZ
1477559292,1,RODRIGUEZ,PAUL,M.D.,Diagnostic Radiology,68901,HASTINGS,NE
1982600656,1,DAVID,SCOTT,DO,,70403,HAMMOND,LA
1417953233,1,PRATT,JOSEPH,MD,,38834,CORINTH,MS
1245236082,1,FACKLER,WILLIAM,MD,Gastroenterology,31210,MACON,GA
1538165386,1,JACKSON,EUGENE,MD,,31750,FITZGERALD,GA
1215933064,1,RODRIGUEZ,MICHAEL,M.D.,,77375,TOMBALL,TX
1245236918,1,RAIMONDO,THOMAS,,Pulmonary Disease,02888,WARWICK,RI
1619973393,1,FALDU,SANJIV,M.D.,Cardiovascular Disease,96080,RED BLUFF,CA
1184621781,1,SWEATLOCK,JEFFREY,M.D.,,85008,PHOENIX,AZ
1134125743,1,WINNE,RICHARD,MD,,07960,MORRISTOWN,NJ
1902802523,1,ROCHESTER,RICHARD,M.D.,Psychiatry,37027,BRENTWOOD,TN
1881690469,1,HOUSEWRIGHT,LINDA,FNP,Family,37711,BULLS GAP,TN
1285630871,1,SOHNER,MARIE,M.D.,,77375,TOMBALL,TX
1053317685,1,LEE,MICHAEL,MD,,37066,GALLATIN,TN
1609873264,1,HAYS,MICHAEL,M.D.,,37203,NASHVILLE,TN
1699772269,1,JACOBSON,NED,M.D.,,37203,NASHVILLE,TN
1407852072,1,JACKSON,WILLIAM,M.D.,,38834,CORINTH,MS
1942206529,1,OZTURK,AHMET,M.D.,Pain Medicine,25701,HUNTINGTON,WV
1346246964,1,VYAS,KAVITA,M.D.,,75965,NACOGDOCHES,TX
1326044918,1,JACOBS,PAMELA,C-FNP,Family,25701,HUNTINGTON,WV
1235136821,1,LANGO,THERESE,MD,Interventional Cardiology,35630,FLORENCE,AL
1144227778,1,ROTH,JAMES,M.D.,,37055,DICKSON,TN
1699772244,1,TELLE,TERRI,M.D.,,42003,PADUCAH,KY
1083611651,1,JAMISON,DALE,M.D.,,37027,BRENTWOOD,TN
1740287341,1,BERMAN,KEVIN,MD,Cardiovascular Disease,85015,PHOENIX,AZ
1902803513,1,SHAH,PRAKASH,MD,,42240,HOPKINSVILLE,KY
1538166087,1,LIPSON,PAUL,M.D.,,37203,NASHVILLE,TN
1508863929,1,SHARPE,JOSEPH,M.D.,Psychiatry,37203,NASHVILLE,TN
1508863937,1,SEITZ,PAUL,M.D.,,37203,NASHVILLE,TN
1407853922,1,VIGUE,JASON,M.D.,,23229,RICHMOND,VA
1952308421,1,YOUNG,WILLIAM,M.D..,,37404,CHATTANOOGA,TN
1740287218,1,KRIEBLE,BARRY,M.D.,Nephrology,85745,TUCSON,AZ
1679570162,1,RIEDEL,ROBERT,M.D.,,37203,NASHVILLE,TN
1003813593,1,RODES,WILLIAM,M.D.,,37203,NASHVILLE,TN
1033116488,1,SPARKS,DAVID,MD,,28613,CONOVER,NC
1922005388,1,ELLIS,IRA,MD,Addiction Medicine,38358,MILAN,TN
1467459917,1,LEBLEU,TODD,M.D.,,37203,NASHVILLE,TN
1952308389,1,MESTEMACHER,CHRISTINE,M.D.,,38138,GERMANTOWN,TN
1649277070,1,WALSH,DANIEL,M.D.,Diagnostic Radiology,37909,KNOXVILLE,TN
1053318527,1,PELEROSSI,MARK,M.D.,,37203,NASHVILLE,TN
1962409433,1,RHEA,ROBERT,M.D.,,37015,ASHLAND CITY,TN
1528065018,1,PETCU,DAVID,M.D.,,37203,NASHVILLE,TN
1235136722,1,PRICE,JOHN,M.D.,,37203,NASHVILLE,TN
1235136730,1,RUNYON-HASS,ARTHUR,M.D.,,37203,NASHVILLE,TN
1952308454,1,AKKAD,ZAHER,M.D.,Cardiovascular Disease,85006,PHOENIX,AZ
1104823616,1,SANTI,STEPHEN,M.D.,,37203,NASHVILLE,TN
1457358863,1,ATKINS,COLBY,M.D.,,40504,LEXINGTON,KY
1316944721,1,BASHIR,FARAN,M.D.,Cardiovascular Disease,85006,PHOENIX,AZ
1720085145,1,RUDMAN,MICHAEL,MD,Pain Medicine,07960,MORRISTOWN,NJ
1972500361,1,KING,JEFFREY,M.D.,,37203,NASHVILLE,TN
1407853898,1,LAMB,WILLIAM,M.D.,,37203,NASHVILLE,TN
1669479036,1,ZAIDI,SYED,M.D.,,38063,RIPLEY,TN
1982601290,1,USSERY,TODD,MD,Pain Medicine,37909,KNOXVILLE,TN
1710984182,1,HALL,DONNA,FNP,,37188,WHITE HOUSE,TN
1245237635,1,KENDRICK,WILL,M.D.,,37203,NASHVILLE,TN
1811994213,1,LUTZ,DAVID,M.D.,,46804,FORT WAYNE,IN
1487651717,1,SANGODEYI,OLUYEMISI,M.D.,,25801,BECKLEY,WV
1982601225,1,HIGGINS,BRIAN,DO,,43130,LANCASTER,OH
1639176951,1,WILSON,FREDDIE,M.D.,Pulmonary Disease,29607,GREENVILLE,SC
1275530594,1,LOCKLEAR,KENNETH,M.D.,,28377,RED SPRINGS,NC
1609873942,1,BRADY,ROBIN,OD,,37421,CHATTANOOGA,TN
1669479911,1,SHETH,PARESH,M.D.,Neurology,42240,HOPKINSVILLE,KY
1801893169,1,MURRMANN,SUSAN,M.D.,,38138,GERMANTOWN,TN
1679570956,1,DICK,ANDREW,M.D.,,46143,GREENWOOD,IN
1225035512,1,MALYK,TIMOTHY,M.D.,,04976,SKOWHEGAN,ME
1316944648,1,LEWIS,WILLIAM,MD,,37073,GREENBRIER,TN
1558368837,1,POOLE,CHRISTOPHER,MD,Nephrology,37404,CHATTANOOGA,TN
1720085004,1,BAIN,ROBERT,M.D.,Diagnostic Radiology,32401,PANAMA CITY,FL
1346247541,1,DEFORGE,VELINDA,NP,Family,37232,NASHVILLE,TN
1689671802,1,ANDERSON,JAMES,M.D.,,37072,GOODLETTSVILLE,TN
1851398077,1,HOLMES,FRANK,MD,Sports Medicine,37203,NASHVILLE,TN
1033116298,1,MUCHE,JULIE,MD,,87106,ALBUQUERQUE,NM
1700883816,1,GALPHIN,CLAUDE,MD,Nephrology,37404,CHATTANOOGA,TN
1306843461,1,CLOUGH,JOHN,M.D.,,38570,LIVINGSTON,TN
1831196906,1,SCHEITEL,ERIC,DC,,38401,COLUMBIA,TN
1700883808,1,ATKINSON,DEAN,MD,,73104,OKLAHOMA CITY,OK
1861499832,1,WALDO,JOHN,MD,,35594,WINFIELD,AL
1891792883,1,MORRIS,TROY,M.D.,,38671,SOUTHAVEN,MS
1104823202,1,WILSON,CHARLES,M.D.,,35630,FLORENCE,AL
1053318162,1,OVERHULSER,PATRICIA,M.D.,,73104,OKLAHOMA CITY,OK
1134126246,1,CHAMBERLAIN,NATHAN,M.D.,Nephrology,37404,CHATTANOOGA,TN
1386641496,1,GUPTA,ROHIT,M.D.,Nephrology,37404,CHATTANOOGA,TN
1124025192,1,SHANKLE,STEVEN,M.D.,,37203,NASHVILLE,TN
1831196831,1,HANLON,JACOB,DPM,Foot & Ankle Surgery,19901,DOVER,DE
1356348411,1,SHAHID,SALEH,M.D.,,37919,KNOXVILLE,TN
1508863663,1,VESSA,PAUL,MD,Orthopaedic Surgery of the Spine,07921,BEDMINSTER,NJ
1780681858,1,MILLER,FRANK,MD,Nephrology,37404,CHATTANOOGA,TN
1659378636,1,LOVELESS,SCOTT,MD,,35594,WINFIELD,AL
1265439244,1,SIEGEL,MARC,M.D.,,37203,NASHVILLE,TN
1497752489,1,COOPER,MARK,M.D.,,37209,NASHVILLE,TN
1760489777,1,TEMBY,SHARON,PAC,Medical,43623,TOLEDO,OH
1043217060,1,ACREE,MARTIN,M.D.,,38104,MEMPHIS,TN
1487651402,1,EARWOOD,BRENT,CRNA,,38305,JACKSON,TN
1386641256,1,YATES,HODON,M.D.,,37203,NASHVILLE,TN
1093712960,1,COWLES,ROBERT,M.D.,,30642,GREENSBORO,GA
1871590810,1,STABILE,MICHAEL,M.D.,,37203,NASHVILLE,TN
1477550416,1,THORNDYKE,WILLIAM,MDCM FRCS,,41101,ASHLAND,KY
1194722132,1,THOMAS,JANE,M.D.,,37203,NASHVILLE,TN
1750388781,1,HOURIZADEH,AMAN,DO,Pulmonary Disease,11746,HUNTINGTON STATION,NY
1609873645,1,SPERRING,STEVEN,M.D.,,37203,NASHVILLE,TN
1376540328,1,TOOMEY,THOMAS,M.D.,,37203,NASHVILLE,TN
1881691749,1,WATKE,CHRISTOPHER,M.D.,,37203,NASHVILLE,TN
1962409821,1,WEIL,HOWARD,M.D.,,37203,NASHVILLE,TN
1487651352,1,WINEK,DAVID,M.D.,,37203,NASHVILLE,TN
1043217854,1,JAMES,GEORGE,MD,,37076,HERMITAGE,TN
1437156270,1,MCDOWELL,JAMES,M.D.,,37209,NASHVILLE,TN
1780681528,1,SNYDER,STANLEY,"M.D., R.V.T",,37205,NASHVILLE,TN
1538166277,1,MILLMAN,MARSHALL,"MD, PHD",Pain Medicine,37355,MANCHESTER,TN
1699772335,1,EADE,JOEL,MD,,42718,CAMPBELLSVILLE,KY
1689671323,1,WEEKS,WALLACE,M.D.,,30720,DALTON,GA
1114924875,1,SMALLMAN CARNES,JANEL,DPM,,38464,LAWRENCEBURG,TN
1194722850,1,KENT,DAVID,MD,MOHS-Micrographic Surgery,31217,MACON,GA
1447257274,1,LYNCH,GEORGE,M.D.,,37209,NASHVILLE,TN
1538166376,1,SINGH,ASHUTOSH,M.D.,Nephrology,37830,OAK RIDGE,TN
1568469211,1,MAYO,RUSSELL,MD,,71854,TEXARKANA,AR
1336146091,1,LANE,JOSHUA,M.D.,MOHS-Micrographic Surgery,31904,COLUMBUS,GA
1679570345,1,POWERS,RHODA,ARNP,Family,37090,LEBANON,TN
1881691566,1,SABATELLI,FRANK,M.D.,Diagnostic Radiology,78759,AUSTIN,TX
1700883477,1,BOURGANOS,GEORGE,MD,Cardiovascular Disease,02895,WOONSOCKET,RI
1972500668,1,COLE,RICHARD,M.D.,,24171,STUART,VA
1962409656,1,MATSUNAGA,MARK,MD,Pain Medicine,21044,COLUMBIA,MD
1689671372,1,NEISES,KERRY,M.D.,,30720,DALTON,GA
1942207840,1,CHEYNEY,JASON,PA C,,31217,MACON,GA
1629075494,1,CLARKE,JEFFREY,MD,Pulmonary Disease,42001,PADUCAH,KY
1336146042,1,KEYSER,JOHN,M.D.,Vascular Surgery,37205,NASHVILLE,TN
1326046053,1,LACKEY,HERBERT,M.D.,Diagnostic Radiology,37311,CLEVELAND,TN
1588662274,1,NORTON,DOUGLAS,M.D.,,37203,NASHVILLE,TN
1992703698,1,EDWARDS,WILLIAM,M.D.,,37205,NASHVILLE,TN
1245238948,1,MARTIN,DAVID,DPM,Primary Podiatric Medicine,33716,ST PETERSBURG,FL
1144227018,1,HEBERT,ANNE,MD,Pulmonary Disease,02882,NARRAGANSETT,RI
1134126014,1,REGENBAUM,SHELDON,MD,Pain Medicine,33401,WEST PALM BEACH,FL
1932106820,1,BLACKWELDER,DALE,D.C.,,38372,SAVANNAH,TN
1427055326,1,LAZAS,DONALD,MD,,37076,HERMITAGE,TN
1245237148,1,FAULK,JIMBOB,M.D.,Vascular Surgery,37205,NASHVILLE,TN
1881691780,1,GEER,RICHARD,M.D.,,37203,NASHVILLE,TN
1144227067,1,NUNLEY,JAMES,DO,Pain Medicine,37355,MANCHESTER,TN
1205833142,1,MELTON,HEATHER,MD,,38201,MC KENZIE,TN
1891792602,1,GARRARD,CLIFFORD,,Vascular Surgery,37232,NASHVILLE,TN
1003813874,1,WEBB,KEITH,MD,,37110,MCMINNVILLE,TN
1831196542,1,KILLMER,SCOTT,MD,,25801,BECKLEY,WV
1255338984,1,BRAY,GINA,DO,,38671,SOUTHAVEN,MS
1588662225,1,BONAU,ROGER,M.D.,Vascular Surgery,37205,NASHVILLE,TN
1154328060,1,BRATSCH,COLLEEN,D.O. F.A.C.O.G.,,37129,MURFREESBORO,TN
1821095738,1,PATIL,SUSHIL,MD,,37076,HERMITAGE,TN
1669470316,1,BURNS,ROBERT,M.D.,Geriatric Medicine,38112,MEMPHIS,TN
1306844071,1,SMITH,DAVID,M.D.,,37203,NASHVILLE,TN
1295733962,1,STRANGE,GLEN,M.D.,,37203,NASHVILLE,TN
1275531949,1,THOMAS,THOMAS,M.D.,,37203,NASHVILLE,TN
1639177314,1,MILLER,ROGER,M.D.,Diagnostic Radiology,37311,CLEVELAND,TN
1255338034,1,TA,PHUONG-LYNH,M.D.,,30720,DALTON,GA
1699773150,1,MILLER,MARK,MD,Gastroenterology,37232,NASHVILLE,TN
1427056993,1,SHOFNER,ROBERT,MD,,37203,NASHVILLE,TN
1205834777,1,ROBERTS,JOHN,M.D.,,33486,BOCA RATON,FL
1225036841,1,LITTLEJOHN,JIM,MD,,37660,KINGSPORT,TN
1295733772,1,EVANS,RANDOLPH,MD,,37087,LEBANON,TN
1982602470,1,BURDETTE,DAVID,MD,Diagnostic Radiology,55344,EDEN PRAIRIE,MN
1760480321,1,MCCARLEY,JOHN,M.D.,Nephrology,37404,CHATTANOOGA,TN
1295733889,1,GRUSZKA,PAUL,M.D.,,46304,CHESTERTON,IN
1104824796,1,KAY,THOMAS,M.D.,,46304,CHESTERTON,IN
1649278235,1,THOMPKINS,ANTON,M.D.,Orthopaedic Surgery of the Spine,46304,CHESTERTON,IN
1356349963,1,POLK,WILLIAM,M.D.,,37209,NASHVILLE,TN
1902804537,1,MARTIN,JOHN,MD,,37841,ONEIDA,TN
1801894431,1,BENNETT,RICHARD,MD,,37066,GALLATIN,TN
1619975240,1,HUME,TIMOTHY,M.D.,,42167,TOMPKINSVILLE,KY
1487652020,1,COHEN,DAVID,MD,,31217,MACON,GA
1821096470,1,TANNA,MANISH,MD,Nephrology,60056,MOUNT PROSPECT,IL
1467450064,1,MUSGRAVE,DAVID,M.D.,,46304,CHESTERTON,IN
1720086317,1,LEE,SUE,MD,,37076,HERMITAGE,TN
1043218654,1,MILLER,TIMOTHY,M.D.,Interventional Pain Medicine,37013,ANTIOCH,TN
1023016631,1,THOMPSON,MICHAEL,MD,Hematology & Oncology,37830,OAK RIDGE,TN
1144228669,1,MARTIN,DEBORAH,FNP-BC,Family,38654,OLIVE BRANCH,MS
1255339784,1,KNIGHT,PENNY,M.D.,,37760,JEFFERSON CITY,TN
1801894340,1,BIRGE,STEVEN,O.D.,,42167,TOMPKINSVILLE,KY
